stdID,mid-term,final,faculty,department
std1244,73,67,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1245,60,60,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1246,82,82,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1247,60,68,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1248,88,82,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1249,69,79,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1250,51,69,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1251,85,67,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1252,68,71,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1253,62,61,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1254,74,50,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1255,76,67,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1256,56,52,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1257,45,57,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1258,83,71,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1259,52,53,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1260,48,49,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1261,51,69,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1262,58,65,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1263,55,64,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1264,52,70,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1265,59,70,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1266,64,62,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1267,68,61,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1268,79,70,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1269,59,64,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1270,82,82,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1271,60,79,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1272,54,73,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1273,79,48,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1274,73,56,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1275,62,58,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1276,64,68,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1277,73,76,İSLAMİ İLİMLER FAKÜLTESİ,İslami İlimler
std1278,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1279,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1280,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1281,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1282,96,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1283,100,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1284,80,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1285,92,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1286,88,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1287,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1288,88,78,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1289,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1290,84,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1291,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1292,84,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1293,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1294,92,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1295,88,82,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1296,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1297,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1298,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1299,88,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1300,88,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1301,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1302,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1303,76,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1304,72,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1305,96,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1306,84,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1307,84,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1308,84,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1309,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1310,100,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1311,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1312,76,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1313,88,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1314,92,85,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1315,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1316,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1317,100,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1318,84,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1319,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1320,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1321,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1322,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1323,84,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1324,92,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1325,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1326,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1327,96,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1328,92,85,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1329,96,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1330,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1331,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1332,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1333,92,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1334,96,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1335,92,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1336,68,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1337,64,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1338,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1339,88,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1340,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1341,96,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1342,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1343,88,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1344,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1345,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1346,80,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1347,76,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1348,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1349,76,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1350,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1351,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1352,96,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1353,68,64,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1354,80,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1355,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1356,84,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1357,88,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1358,92,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1359,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1360,80,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1361,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1362,88,68,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1363,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1364,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1365,68,91,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1366,64,64,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1367,60,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1368,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1369,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1370,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1371,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1372,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1373,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1374,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1375,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1376,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1377,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1378,48,68,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1379,48,48,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1380,72,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1381,40,73,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1382,68,64,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1383,36,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1384,64,60,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1385,72,68,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1386,60,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1387,52,65,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1388,76,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik
std1389,100,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1390,92,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1391,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1392,72,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1393,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1394,76,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1395,92,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1396,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1397,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1398,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1399,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1400,72,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1401,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1402,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1403,100,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1404,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1405,96,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1406,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1407,92,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1408,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1409,100,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1410,92,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1411,76,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1412,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1413,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1414,80,64,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1415,84,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1416,92,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1417,96,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1418,92,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1419,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1420,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1421,100,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1422,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1423,92,85,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1424,84,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1425,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1426,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1427,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1428,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1429,84,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1430,100,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1431,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1432,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1433,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1434,92,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1435,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1436,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1437,88,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1438,96,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1439,80,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1440,88,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1441,88,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1442,88,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1443,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Hemşirelik (İ.Ö)
std1444,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1445,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1446,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1447,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1448,100,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1449,88,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1450,80,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1451,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1452,96,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1453,92,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1454,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1455,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1456,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1457,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1458,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1459,96,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1460,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1461,64,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1462,88,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1463,84,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1464,72,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1465,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1466,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1467,84,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1468,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1469,80,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1470,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1471,76,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1472,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1473,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1474,88,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1475,84,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1476,96,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1477,92,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1478,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1479,92,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1480,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1481,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1482,88,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1483,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1484,96,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1485,92,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1486,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1487,84,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1488,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1489,92,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1490,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1491,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1492,96,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1493,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1494,92,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1495,84,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1496,84,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1497,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1498,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1499,92,85,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1500,92,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1501,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1502,84,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1503,96,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1504,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1505,96,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1506,96,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1507,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1508,92,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1509,100,80,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1510,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1511,76,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1512,80,60,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1513,52,65,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1514,48,68,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1515,40,73,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1516,40,73,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1517,56,65,SAĞLIK BİLİMLERİ FAKÜLTESİ,Ebelik
std1518,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1519,96,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1520,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1521,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1522,92,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1523,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1524,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1525,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1526,96,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1527,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1528,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1529,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1530,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1531,100,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1532,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1533,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1534,92,76,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1535,92,86,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1536,92,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1537,80,93,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1538,96,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1539,96,72,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1540,84,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1541,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1542,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1543,68,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1544,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1545,84,84,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1546,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1547,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1548,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1549,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1550,88,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1551,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1552,100,88,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1553,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1554,88,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1555,100,100,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1556,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1557,100,96,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1558,100,92,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
std1559,68,81,SAĞLIK BİLİMLERİ FAKÜLTESİ,Çocuk Gelişimi
